filename,width,height,class,xmin,ymin,xmax,ymax,score
dog.3170.jpg,500,374,dog,0.160440505,0.136016667,0.701829731,0.966255486,96.48982286
dog.3171.jpg,249,188,dog,0.013430983,0.010077,0.82550478,0.993914127,86.93103194
dog.3172.jpg,500,410,dog,0.195342273,0.070832103,0.965906501,0.983353496,57.47670531
dog.3173.jpg,445,429,dog,0.059704453,0.114741594,0.91176641,0.970350981,80.52426577
dog.3175.jpg,480,444,dog,0.009414107,0.047892928,0.896192431,0.991518736,93.92041564
dog.3176.jpg,489,499,dog,0.007251531,0.057736307,0.984708786,0.969181418,93.64184737
dog.3177.jpg,500,333,dog,0.37597245,0.052936971,0.857668221,0.852547586,94.18864846
dog.3178.jpg,500,465,dog,0.067146599,0.003411531,0.913562715,0.990644872,53.96779776
dog.3179.jpg,320,239,dog,0.318015099,0.048131913,0.754350543,0.913583875,92.04432964
dog.3181.jpg,325,306,dog,0.130125314,0.095708966,0.923426747,0.888401508,95.90693116
dog.3182.jpg,299,225,dog,0.163307458,0.054175586,0.646738768,0.990631104,92.69753695
dog.3183.jpg,499,405,dog,0.06329605,0.177345932,0.951995134,0.933644593,94.7752893
dog.3184.jpg,415,499,dog,0.00638181,0.088234603,0.910648346,0.998839796,93.39430332
dog.3185.jpg,350,261,dog,0.009802014,0.063133746,0.943142653,0.987454057,88.70735765
dog.3187.jpg,227,245,dog,0.013046563,0.194777429,0.882350385,0.996408522,62.81647682
dog.3188.jpg,499,375,dog,0.116459668,0.079980969,0.83542484,0.991878748,48.24103713
dog.3189.jpg,460,463,dog,0.149176329,0.004682243,0.80391705,0.993827879,96.29459977
dog.319.jpg,178,199,dog,0.177219331,0.005625755,0.88854152,0.993175983,92.77109504
dog.3190.jpg,496,499,dog,0.185608387,0.200014293,0.787386358,0.837673604,92.51551032
dog.3191.jpg,349,349,dog,0.072509497,0.067722261,0.973806143,0.994892895,58.67902637
dog.3192.jpg,499,375,dog,0.22849226,0.077089816,0.793849468,0.988691807,92.85371304
dog.3194.jpg,500,374,dog,0.282646418,0.295900702,0.778807282,0.882455349,95.04720569
dog.3195.jpg,168,303,dog,0.081463248,0.019592434,0.927089453,0.91826427,84.39321518
dog.3196.jpg,496,428,dog,0.071915925,0.099095762,0.991905391,0.952027977,71.24482393
dog.3197.jpg,499,461,dog,0.090833277,0.079166979,0.997963071,1,88.58066797
dog.3198.jpg,372,332,dog,0.602644205,0.192046195,0.866789937,0.726350546,26.37187839
dog.3199.jpg,499,326,dog,0.009536892,0.157280713,0.94509995,0.976574898,80.8570385
dog.32.jpg,499,375,dog,0.243315816,0.10811922,0.803421497,0.999749541,89.18731809
dog.320.jpg,370,357,dog,0.007322967,0.005946964,0.952560663,0.996451139,84.76307392
dog.3200.jpg,234,270,dog,0.013283014,0.090957344,0.985134602,0.982796967,64.5716846
dog.3202.jpg,499,375,dog,0.215937406,0.203165591,0.884124637,0.984283745,96.24587893
dog.3203.jpg,239,310,dog,0.069264412,0.096140474,0.769397497,0.883225441,73.81423116
dog.3205.jpg,500,374,dog,0.009227306,0.012073636,0.983347535,0.991500735,89.68724608
dog.3208.jpg,350,299,dog,0.02246052,0.035792708,0.820339799,0.995449305,71.47276402
dog.3209.jpg,180,200,dog,0.046651661,0.079394728,0.820239067,0.951623321,52.50585079
dog.321.jpg,499,466,dog,0.121860713,0.061930627,0.886654735,0.903276682,97.1008122
dog.3211.jpg,496,499,dog,0.194226533,0.007260472,0.947009683,0.985062957,74.6193409
dog.3212.jpg,399,300,dog,0.231604904,0.140157729,0.993171215,0.992053866,74.32797551
dog.3213.jpg,234,243,dog,0.036923945,0.038224638,0.937145174,0.988948286,78.91033888
dog.3214.jpg,499,333,dog,0.2013015,0.116568714,0.600301206,0.897562623,83.81821513
dog.3215.jpg,500,374,dog,0.29050982,0.065475404,0.684197187,0.990299404,97.86862135
dog.3216.jpg,168,228,dog,0.097015649,0.009654403,0.857308865,0.983346224,94.5135653
dog.3217.jpg,360,389,dog,0.011369795,0.012674868,0.956365347,0.99116677,86.86668277
dog.3218.jpg,499,375,dog,0.373582333,0.142498702,0.593508959,0.907243967,97.03163505
dog.3219.jpg,209,286,dog,0.010518372,0.020623684,0.953298211,0.922775328,81.32071495
dog.322.jpg,499,398,dog,0.205648899,0.131937057,0.858052731,0.922144532,83.61473083
dog.3220.jpg,299,242,dog,0.071413219,0.106913269,0.981589735,0.996034682,81.5731287
dog.3221.jpg,355,386,dog,0.21676749,0.07432878,0.909081519,0.986826658,72.53520489
dog.3222.jpg,249,407,dog,0.222637102,0.456631035,0.506083071,0.929057717,95.13241649
dog.3223.jpg,499,375,dog,0.016055107,0.103942335,0.831168473,0.985741079,91.88997149
dog.3224.jpg,499,375,dog,0.200824857,0.147007614,0.74922359,0.870630383,94.23169494
dog.3225.jpg,498,499,dog,0.144338042,0.055198818,0.925814748,0.992905498,97.00266123
dog.3226.jpg,352,287,dog,0.354516059,0.005232275,0.992869973,0.999053299,45.71811259
dog.3227.jpg,357,500,dog,0.066415906,0.069325328,0.873721123,0.919111848,84.74776149
dog.3228.jpg,337,448,dog,0.110494494,0.084242851,0.746297181,0.917160869,86.79893017
dog.3229.jpg,499,375,dog,0.410838425,0.533687949,0.644670188,0.967394114,83.08759332
dog.323.jpg,365,408,dog,0.102903336,0.012384593,0.863987207,0.973261714,96.09518647
dog.3230.jpg,332,500,dog,0.064510643,0.151889861,0.810747147,0.993412197,84.10824537
dog.3232.jpg,146,200,dog,0.101650208,0.072522163,0.993553162,0.993853569,64.23127651
dog.3233.jpg,384,261,dog,0.031711936,0.036448032,0.942465603,0.931721568,89.31514621
dog.3235.jpg,499,333,dog,0.012185842,0.136018872,0.957317829,0.925077558,76.25072598
dog.3236.jpg,305,423,dog,0.043089956,0.005488992,0.888937473,0.931016088,92.56591201
dog.3237.jpg,401,479,dog,0.005236715,0.004682392,0.905448079,0.993888021,95.03464103
dog.3238.jpg,500,422,dog,0.100843012,0.095425814,0.95477432,0.919160962,97.07615972
dog.3239.jpg,402,500,dog,0.026481211,0.128363967,0.921455145,0.935430169,97.35791087
dog.324.jpg,500,374,dog,0.003395885,0.003151029,0.994178772,0.917129278,93.97787452
dog.3240.jpg,471,445,dog,0.017189264,0.007020622,0.970112026,0.984055638,56.56955242
dog.3241.jpg,245,184,dog,0.025697768,0.029907942,0.837389171,0.969456553,79.43341732
dog.3242.jpg,499,375,dog,0.100397974,0.003267676,0.729991913,0.996856093,94.58280802
dog.3244.jpg,338,499,dog,0.17248708,0.093395829,0.874312937,0.913040638,98.42027426
dog.3245.jpg,372,499,dog,0.141793549,0.081659168,0.915555656,0.992001295,93.68089437
dog.3247.jpg,500,291,dog,0.476111054,0.0306952,0.977210879,0.809739709,46.0267961
dog.3248.jpg,219,296,dog,0.538760185,0.007897109,0.990214586,0.365925044,43.14062893
dog.3249.jpg,471,479,dog,0.156735122,0.054483265,0.815943062,0.988304019,95.21501064
dog.325.jpg,499,375,dog,0.386164546,0.016096264,0.682710886,0.987304449,94.07566786
dog.3251.jpg,461,499,dog,0,0.010338664,0.903281927,1,87.4161005
dog.3252.jpg,320,239,dog,0.225789577,0.045396596,0.818798304,0.993830562,88.60387206
dog.3253.jpg,500,398,dog,0.085984617,0.050347567,0.883127093,0.949691057,96.21443152
dog.3254.jpg,500,374,dog,0.326350242,0.103944361,0.520796001,0.712377965,95.71508765
dog.3255.jpg,129,130,dog,0.115123987,0.093562514,0.999221087,0.993713379,85.83433032
dog.3257.jpg,253,329,dog,0.289729089,0.045551956,0.911572337,0.985956252,80.76621294
dog.3258.jpg,349,263,dog,0.087026507,0.051244199,0.903150916,0.987915456,91.75889492
dog.3259.jpg,500,387,dog,0.042411655,0.017857254,0.912698865,0.941629708,97.09395766
dog.326.jpg,404,231,dog,0.02170822,0.101193696,0.971791625,0.965719223,64.31677341
dog.3260.jpg,500,351,dog,0.034918815,0.027691483,0.947725177,0.988217235,72.31906652
dog.3261.jpg,500,374,dog,0.305454016,0.203865707,0.567457557,0.950632155,82.73965716
dog.3263.jpg,499,458,dog,0.093613088,0.014482915,0.949597538,0.977552414,87.58093715
dog.3264.jpg,200,149,dog,0.253480375,0.02446717,0.908057868,0.918765068,97.09715843
dog.3265.jpg,500,374,dog,0.048513472,0.130022705,0.709693611,0.981812537,91.28994942
dog.3266.jpg,499,395,dog,0.265866518,0.16744101,0.821530461,0.986263514,75.13369322
dog.3268.jpg,299,227,dog,0.312885731,0.254358798,0.82240355,0.878331184,95.43684721
dog.3269.jpg,499,333,dog,0.087304294,0.116575181,0.951671779,0.899163663,84.26313996
dog.327.jpg,350,250,dog,0.013846904,0.04763028,0.95209384,0.971691132,89.73667026
dog.3270.jpg,264,356,dog,0.08326593,0.02934745,0.804836512,0.820196748,77.23311782
dog.3271.jpg,318,304,dog,0.020479709,0.068862349,0.95846951,0.96205616,76.45407915
dog.3272.jpg,366,392,dog,0.010002166,0.063661814,0.941112399,0.990841746,82.08049536
dog.3273.jpg,293,219,dog,0.001169533,0.037556469,0.661980867,0.994773328,85.45305133
dog.3274.jpg,500,484,dog,0.261864692,0.072029501,0.873558044,0.979069948,91.58033133
dog.3275.jpg,323,438,dog,0.01313144,0.00571683,0.921919405,0.947139978,17.78912097
dog.3276.jpg,500,374,dog,0.217933297,0.201237917,0.887497187,0.717074215,95.26459575
dog.3277.jpg,287,360,dog,0.076305568,0.05220592,0.780186594,0.946949005,97.19845653
dog.3278.jpg,500,374,dog,0.221046925,0.110931396,0.688866735,0.684291005,91.57338142
dog.3279.jpg,500,359,dog,0.194243103,0,0.791130781,0.969612598,97.20925093
dog.328.jpg,500,499,dog,0.070491016,0.078351676,0.790614128,0.978385866,95.78155279
dog.3280.jpg,200,296,dog,0.087830603,0.070811689,0.958654583,0.925910592,91.57537818
dog.3281.jpg,299,315,dog,0.290428579,0.055255145,0.877464712,0.936410904,97.76753783
dog.3282.jpg,329,399,dog,0.167475015,0.019132137,0.904885054,0.985702753,96.02118731
dog.3283.jpg,500,439,dog,0.123311996,0.012001425,0.859661222,0.971692801,95.85481882
dog.3284.jpg,490,499,dog,0.111484915,0.101932645,0.798802495,0.906359076,92.52485037
dog.3287.jpg,445,480,dog,0.131372392,0.074884534,0.890689194,0.939250827,96.57113552
dog.3288.jpg,165,222,dog,0.119831026,0.035615236,0.933331549,0.987643957,73.55669737
dog.3289.jpg,359,360,dog,0.065438539,0.08545807,0.910504818,0.97524035,65.10545015
dog.329.jpg,200,253,dog,0.050080627,0.066884071,0.938850999,0.99270308,70.82124949
dog.3290.jpg,252,249,dog,0.118023872,0.012279302,0.900189281,0.984435558,94.84000802
dog.3293.jpg,244,183,dog,0.059409469,0.032303751,0.927868128,0.990713298,95.86291313
dog.3294.jpg,316,500,dog,0.123617887,0.038396955,0.884938002,0.947523534,95.3222096
dog.3295.jpg,360,256,dog,0.039907038,0.109343976,0.254270434,0.917366624,93.55940223
dog.3296.jpg,330,414,dog,0.134650797,0.078714669,0.949750543,0.993664443,92.3938632
dog.3297.jpg,500,380,dog,0.059253693,0.051707774,0.936115742,0.880716562,96.17650509
dog.3299.jpg,500,374,dog,0.309042394,0.147875726,0.754391968,0.97508496,74.08252954
dog.33.jpg,499,375,dog,0.202098489,0.081667274,0.993310213,0.991537929,89.64726329
dog.3300.jpg,359,251,dog,0.069753766,0.082367867,0.869894922,0.943105578,91.25424027
dog.3301.jpg,500,374,dog,0.167417169,0.039965719,0.82171154,0.986402273,71.41849399
dog.3302.jpg,195,287,dog,0.054077178,0.002208233,0.987570286,0.994032204,74.17305112
dog.3303.jpg,500,374,dog,0.008348316,0.010002792,0.894425035,0.975367844,77.97406912
dog.3304.jpg,462,499,dog,0.000515699,0.07160458,0.886056006,0.997940063,89.2367065
dog.3305.jpg,500,374,dog,0.046144575,0.295259714,0.648929119,0.836081624,95.52827477
dog.3306.jpg,499,492,dog,0.010016948,0.053452432,0.957624435,0.993808091,90.39978385
dog.3307.jpg,499,375,dog,0.147510052,0.057405502,0.88850987,0.9461869,97.1328795
dog.3308.jpg,499,375,dog,0.081744701,0.049095094,0.959720612,0.989821136,86.30896211
dog.3309.jpg,264,499,dog,0.097761393,0.066039532,0.830898881,0.952982426,71.37073278
dog.331.jpg,499,375,dog,0.525370598,0.278929383,0.895292759,1,22.8210628
dog.3310.jpg,499,375,dog,0.307346612,0.113455087,0.67856288,0.963994026,98.16987514
dog.3312.jpg,500,374,dog,0.096779287,0.245093033,0.934211195,0.740878165,96.45006061
dog.3313.jpg,500,374,dog,0.160296798,0.197930336,0.907442212,0.994903207,94.90166903
dog.3314.jpg,499,351,dog,0.103349775,0.096259803,0.900067091,0.903493404,98.12701941
dog.3315.jpg,500,455,dog,0.123553991,0.004885495,0.982993364,0.992652118,95.26350498
dog.3316.jpg,500,351,dog,0.008860797,0.018293142,0.801602364,0.989005923,87.48770356
dog.3318.jpg,399,499,dog,0.045609564,0.04733035,0.995458961,0.997796416,95.68681121
dog.3319.jpg,249,187,dog,0.070859075,0.11837706,0.914757133,0.922193766,95.22897601
dog.332.jpg,336,359,dog,0.050871104,0.050038636,0.861811042,0.99001354,90.10714889
dog.3320.jpg,139,104,dog,0.380262583,0.062290251,0.632128835,0.728775084,24.91534501
dog.3321.jpg,499,375,dog,0.390399039,0.187974259,0.598279893,0.685846508,91.76136851
dog.3322.jpg,256,136,dog,0.015430868,0.105031103,0.958584487,0.961088538,33.3457768
dog.3323.jpg,499,375,dog,0.454988301,0.242266983,0.882803738,0.939379334,62.00543046
dog.3324.jpg,391,500,dog,0.150687605,0.219201386,0.935902834,0.994955719,73.77218604
dog.3326.jpg,500,497,dog,0.052676708,0.027118474,0.975154042,0.976576805,94.35552359
dog.3328.jpg,400,298,dog,0.006267935,0.007903427,0.942264199,0.99197638,82.38123655
dog.333.jpg,471,500,dog,0.164649427,0.19819805,0.989836872,0.978019834,91.43269658
dog.3330.jpg,200,448,dog,0.044710577,0.032743692,0.938009322,0.992084622,94.10178661
dog.3331.jpg,299,252,dog,0.026523799,0.017192662,0.675073028,0.979913175,80.46867847
dog.3332.jpg,499,375,dog,0.240083516,0.172060698,1,0.993268251,74.62709546
dog.3333.jpg,335,349,dog,0.053988725,0.058942914,0.95049417,0.945066333,96.02985382
dog.3334.jpg,500,464,dog,0.016327351,0.011413276,0.990036726,0.991448939,82.45698214
dog.3335.jpg,107,108,dog,0.212107882,0.152431607,0.426206529,0.672967196,70.61203718
dog.3336.jpg,196,167,dog,0.008186162,0.03030321,0.991941512,0.994003415,81.34699464
dog.3337.jpg,500,374,dog,0.005153894,0.126772225,0.691025198,0.997029603,71.2998569
dog.3338.jpg,400,356,dog,0.059533358,0.050101668,0.878844678,0.97742641,67.57439375
dog.3339.jpg,499,461,dog,0.015837401,0.117705882,0.976040721,0.988381445,82.98998475
dog.3340.jpg,499,375,dog,0.234191626,0.055857986,0.9739362,0.988055706,85.44168472
dog.3341.jpg,500,374,dog,0.49111712,0.392146528,0.72747767,0.771586955,42.67965555
dog.3342.jpg,319,240,dog,0.268565387,0.208807915,0.981386662,0.993257046,78.26858759
dog.3343.jpg,127,221,dog,0.221817881,0.216041714,0.912012339,0.992947102,92.22846031
dog.3345.jpg,302,500,dog,0.073213547,0.012033284,0.922783613,0.987186253,90.38288593
dog.3346.jpg,399,396,dog,0.114002287,0.063759238,0.956792533,0.947975636,96.0570693
dog.3347.jpg,287,252,dog,0.060658544,0.103962898,0.840496182,0.989759803,73.56423736
dog.3349.jpg,349,347,dog,0.044781923,0.056541979,0.876937389,0.929269314,92.47925282
dog.335.jpg,246,270,dog,0.008029342,0.012781352,0.906338096,0.991524577,89.84877467
dog.3350.jpg,409,305,dog,0.104165405,0.088172168,0.789072514,0.919093728,98.0189085
dog.3351.jpg,265,499,dog,0.054930151,0.058631063,0.946045935,0.980752826,78.28509212
dog.3352.jpg,500,374,dog,0.193292499,0.115228176,0.7984308,1,91.419065
dog.3353.jpg,307,295,dog,0.006534368,0.044635803,0.988971949,0.997809887,45.58359087
dog.3354.jpg,199,152,dog,0.171543956,0.208094537,0.900570154,0.829838216,88.16574216
dog.3355.jpg,269,147,dog,0.009142697,0.01105988,0.984328032,0.988381863,61.76351309
dog.3356.jpg,447,336,dog,0.232253343,0.045621872,0.836242795,1,86.43924594
dog.3357.jpg,386,499,dog,0.083271712,0.013937384,0.908396959,0.994213462,73.23125601
dog.3358.jpg,499,334,dog,0.207486868,0,0.857473612,0.99686873,53.59281301
dog.3359.jpg,500,374,dog,0.185847729,0.058149695,0.866947055,0.940601408,61.17138267
dog.336.jpg,320,399,dog,0.21089372,0.090960056,0.68457818,0.87993741,95.37392855
dog.3360.jpg,499,375,dog,0.249285966,0.130501926,0.757404566,0.995877564,85.77122688
dog.3361.jpg,499,375,dog,0.011902392,0.188444674,0.987470746,0.992548645,63.45046163
dog.3362.jpg,329,447,dog,0.108357161,0.023239106,0.925663233,0.989346623,93.34085584
dog.3365.jpg,500,374,dog,0.344426483,0.317569464,0.665197968,0.861097217,99.31974411
dog.3366.jpg,399,359,dog,0.012326181,0.066579908,0.529149473,0.876300216,86.8626833
dog.3367.jpg,499,497,dog,0.028078228,0.099746019,0.898527265,0.989299893,74.22237396
dog.3368.jpg,319,282,dog,0.041042238,0.053307086,0.922996879,0.986885071,83.74022245
dog.3369.jpg,308,294,dog,0.089954227,0.050974756,0.970083237,0.966034532,95.48028708
dog.337.jpg,300,224,dog,0.241237566,0.28047514,0.630121171,1,82.86904693
dog.3370.jpg,368,417,dog,0.230790645,0.114343733,0.785922885,0.934695363,81.24760389
dog.3371.jpg,265,299,dog,0.03648442,0.029305011,0.893217981,0.988487363,92.04405546
dog.3373.jpg,499,375,dog,0,0.232777059,0.97107327,0.955993235,80.67464828
dog.3374.jpg,460,500,dog,0.010920614,0.035209209,0.942675233,0.986832261,85.608989
dog.3378.jpg,150,199,dog,0.039131075,0.123303562,0.913759947,0.997310519,89.02566433
dog.3379.jpg,340,479,dog,0.034294128,0.132717133,0.979798913,0.995073557,70.80148458
dog.338.jpg,499,466,dog,0.148760334,0.351046503,0.462045133,0.743079603,96.30740285
dog.3380.jpg,199,448,dog,0.033854455,0.31535691,0.958094954,0.624814451,79.9292326
dog.3382.jpg,499,375,dog,0.111285448,0.195273817,0.745525718,0.947761357,97.23950624
dog.3383.jpg,374,500,dog,0.033208758,0.022156477,0.988326907,0.988445163,79.00374532
dog.3384.jpg,333,499,dog,0.019288778,0.124120712,0.956442475,0.992700219,90.8310771
dog.3386.jpg,500,374,dog,0.034827977,0.104150742,0.710576534,0.976514935,95.18002868
dog.3387.jpg,398,499,dog,0.047772259,0.050562799,0.98741436,0.948247254,79.60174084
dog.3388.jpg,379,428,dog,0.012332261,0.014415175,0.986856163,0.98794353,87.68069148
dog.3389.jpg,500,363,dog,0.009419233,0.158444703,0.719834805,0.933908045,97.59799242
dog.339.jpg,486,500,dog,0.071528077,0.078503996,0.987936735,0.995736003,76.89966559
dog.3390.jpg,423,370,dog,0.175920099,0,0.987001657,0.993698478,70.14780045
dog.3391.jpg,350,264,dog,0.090430349,0.013027519,0.906751394,0.875606298,68.82717013
dog.3392.jpg,499,410,dog,0.020938456,0.008682758,0.996296585,0.995112181,96.95721269
dog.3393.jpg,449,370,dog,0.507519603,0.478711247,0.991847992,0.972472906,69.79144812
dog.3394.jpg,473,499,dog,0.026310802,0.05876863,0.910561442,0.974420547,95.20922899
dog.3395.jpg,261,500,dog,0.037225842,0.009909183,0.987207174,0.969960332,83.84144306
dog.3396.jpg,211,251,dog,0.412319064,0.788561881,0.742184401,0.858890116,9.181916714
dog.3397.jpg,335,499,dog,0.32268694,0.238376528,0.775106668,0.781559467,98.46686721
dog.3398.jpg,452,399,dog,0.101146162,0.151800364,0.870229483,0.986762047,95.93719244
dog.3399.jpg,179,225,dog,0.445682853,0.069219828,0.961094141,0.934451818,69.33887005
dog.34.jpg,500,374,dog,0.455200016,0.254803628,0.648328722,0.769764662,97.41089344
dog.340.jpg,429,247,dog,0.155671597,0.221653253,0.763381541,0.875486255,97.88161516
dog.3400.jpg,462,434,dog,0.173928991,0.060412705,0.644561827,1,91.87286496
dog.3401.jpg,499,331,dog,0.08100456,0.052804798,0.979111373,0.985275745,70.00658512
dog.3402.jpg,350,288,dog,0.095782131,0.086736172,0.778421283,0.988146305,79.91738319
dog.3403.jpg,349,366,dog,0.071261495,0.083210796,0.926600218,0.933524251,95.83755136
dog.3404.jpg,249,194,dog,0.019168377,0.148067594,0.955660999,0.997193694,63.69139552
dog.3405.jpg,335,396,dog,0.00719738,0.059898943,0.996468425,1,89.85404372
dog.3406.jpg,499,375,dog,0,0.175672591,0.773354173,0.734327376,94.57691312
dog.3407.jpg,500,374,dog,0.042746395,0.242452711,0.985356688,0.850966215,82.99071193
dog.3408.jpg,320,425,dog,0.0310027,0.397744,0.615088701,0.823639572,60.74115634
dog.3409.jpg,199,164,dog,0.04631865,0.071185589,0.972002387,0.991028905,86.03349924
dog.341.jpg,443,499,dog,0.012981862,0.031987667,0.989475727,0.993773103,84.25956964
dog.3412.jpg,249,250,dog,0.075449109,0.124139458,0.978978634,0.886586905,93.76270771
dog.3413.jpg,499,338,dog,0.333670855,0.005838156,0.982963562,0.990512252,81.61969185
dog.3414.jpg,500,374,dog,0.171895504,0.161002368,0.722734034,0.903965712,96.858114
dog.3415.jpg,404,376,dog,0.107756495,0.081044137,0.908427596,0.990789592,77.52475739
dog.3416.jpg,407,500,dog,0.053254813,0.011092633,0.934432626,0.962078333,90.61242342
dog.3417.jpg,500,425,dog,0.192445099,0.095798165,0.755046725,0.997475266,92.93845296
dog.3418.jpg,450,299,dog,0.24091804,0.043119669,0.780002952,0.992064357,93.86505485
dog.3419.jpg,496,499,dog,0.220665202,0.173922449,0.685481429,0.910705924,97.58451581
dog.342.jpg,500,374,dog,0.428728431,0.073056877,0.820670485,0.999346793,72.73573875
dog.3421.jpg,359,235,dog,0.0313223,0.044701874,0.956311107,0.989781797,94.35771108
dog.3422.jpg,500,374,dog,0.304080129,0.065188259,0.869386792,0.993036747,78.28974128
dog.3423.jpg,500,436,dog,0.222467184,0.171312451,0.865302801,0.891717911,98.15440178
dog.3424.jpg,258,432,dog,0.064745933,0.0238626,0.914686441,0.990840673,93.987602
dog.3425.jpg,350,219,dog,0.019183457,0.095924765,0.985739052,0.959381461,83.30287933
dog.3426.jpg,349,307,dog,0.062162727,0.105467826,0.968793273,0.998906016,92.15247035
dog.3427.jpg,499,387,dog,0.132039547,0.022992045,0.969522476,0.989507556,84.94813442
dog.3429.jpg,100,101,dog,0.232134104,0.171368554,0.74320519,0.588389814,53.1981647
dog.343.jpg,326,400,dog,0.09337458,0.017301887,0.873820782,0.938759327,95.57364583
dog.3430.jpg,499,375,dog,0.038132817,0.100852549,0.880284429,0.959981143,59.86188054
dog.3431.jpg,499,375,dog,0.124157041,0.097488791,0.905609727,1,86.8150115
dog.3432.jpg,349,343,dog,0.047848314,0.0319179,0.982106686,0.988821268,66.38259292
dog.3433.jpg,399,300,dog,0.149231732,0.239303231,0.64961642,0.929908276,87.87372112
dog.3434.jpg,499,375,dog,0.470651478,0.137701184,0.976673722,1,86.49463654
dog.3435.jpg,500,374,dog,0.092793226,0.159368187,0.979335546,0.825223207,85.08777618
dog.3436.jpg,499,375,dog,0.200645,0.050727934,0.702930093,1,53.04967761
dog.3437.jpg,500,404,dog,0.125831604,0.049810737,0.910758853,0.986264825,93.9428091
dog.3438.jpg,499,329,dog,0.088729411,0.087721735,0.741357207,0.782726526,96.27355933
dog.3439.jpg,500,374,dog,0.325529605,0.2099078,0.761165738,0.959209323,98.35575819
dog.344.jpg,199,275,dog,0.07716164,0.064067602,0.847544432,0.969782591,86.09403968
dog.3440.jpg,281,359,dog,0.068088055,0.061330974,0.869615614,0.989079773,95.657444
dog.3442.jpg,385,499,dog,0.004606664,0.050040841,0.980798125,0.973181725,90.58671594
dog.3443.jpg,320,239,dog,0.350936264,0.233688861,0.789252639,0.988031268,72.17260003
dog.3444.jpg,433,450,dog,0.139667839,0.103549182,0.858221173,0.912870824,95.73736787
dog.3445.jpg,200,150,dog,0.008873045,0.016251206,0.91693598,0.991562963,67.3773706
dog.3446.jpg,500,374,dog,0.230066508,0.117141694,0.75107336,0.999161959,84.43524837
dog.3447.jpg,375,499,dog,0.212657452,0.102089554,0.919977903,0.963594437,92.44266748
dog.3448.jpg,499,375,dog,0.347441465,0.185359061,0.708893895,1,96.57148719
dog.3449.jpg,364,499,dog,0.087245017,0.026369095,0.910095811,0.979977489,96.01529837
dog.345.jpg,489,500,dog,0.018333197,0.005129784,0.917416513,0.99212563,76.82052851
dog.3450.jpg,499,487,dog,0.072945952,0.008865029,0.997965097,0.996138215,93.51292849
dog.3451.jpg,440,500,dog,0.091695189,0.006547123,0.899566114,0.966246367,43.21393073
dog.3453.jpg,299,225,dog,0.202091187,0.095836282,0.850514889,0.988068342,82.50386119
dog.3454.jpg,499,429,dog,0.050731748,0.081681132,0.932693243,0.990060925,76.86281204
dog.3455.jpg,397,500,dog,0.073404312,0.026791424,0.956306696,0.94483304,77.28455663
dog.3456.jpg,374,500,dog,0.156407446,0.052304238,0.865709662,0.997197747,95.49750686
dog.3457.jpg,500,374,dog,0.272961199,0.084961951,0.71002984,1,94.14941072
dog.3459.jpg,250,271,dog,0.050103784,0.063762456,0.853203356,0.9766258,95.06691694
dog.346.jpg,319,240,dog,0.012667716,0.039101452,0.967588067,0.996336102,86.74371243
dog.3461.jpg,354,500,dog,0.194873512,0.114856482,0.987323821,1,95.15781999
dog.3462.jpg,308,369,dog,0.16239512,0.063970387,0.831203163,0.938402712,94.36120987
dog.3463.jpg,499,375,dog,0.274149865,0.228961647,0.808536649,0.872335851,89.11347389
dog.3464.jpg,499,332,dog,0.01532945,0.037909508,0.553788543,0.844272673,77.54192352
dog.3465.jpg,400,466,dog,0.119239002,0.084712505,0.993259549,0.930744529,87.6185894
dog.3466.jpg,499,461,dog,0.053464323,0.022389352,0.992471814,0.993209302,92.77698398
dog.3467.jpg,215,204,dog,0.256042361,0.0290142,0.874647498,0.995116711,94.86780763
dog.3468.jpg,499,393,dog,0.005591899,0.058398932,0.909258008,0.990354896,87.12353706
dog.3469.jpg,500,475,dog,0.409646839,0.04064545,0.987913489,0.991779208,88.36602569
dog.347.jpg,287,186,dog,0.094215244,0.016472191,0.970387697,0.936909199,91.73635244
dog.3470.jpg,500,351,dog,0.065315992,0.136408538,0.909114718,0.943289161,96.66392803
dog.3471.jpg,332,500,dog,0.199828863,0.17776233,0.679700613,0.870794952,97.49583602
dog.3472.jpg,226,300,dog,0.032181412,0.014355302,0.984405756,0.997832298,38.20408285
dog.3473.jpg,384,499,dog,0.181366354,0.039857984,0.822475672,0.999906778,96.48034573
dog.3474.jpg,500,374,dog,0.054706067,0.00537774,0.991036296,0.937178373,95.95192671
dog.3476.jpg,251,228,dog,0.009089768,0.05235061,0.901831508,0.996931076,90.39514661
dog.3477.jpg,188,199,dog,0.11967653,0.107453644,0.918944776,0.945827901,75.09530187
dog.3478.jpg,300,422,dog,0.36183089,0.201061815,0.586337805,0.362440914,19.96704042
dog.3479.jpg,499,375,dog,0.198818505,0.095491081,0.751729429,0.978982806,67.00192094
dog.348.jpg,299,247,dog,0.121772498,0.144398421,0.845553875,0.855404258,97.66041636
dog.3480.jpg,415,500,dog,0.197805613,0.031552583,0.774438739,0.991292953,93.5338974
dog.3481.jpg,296,499,dog,0.106488675,0.00722459,0.993570447,0.972956061,96.14987373
dog.3482.jpg,499,500,dog,0.015038192,0.060217559,0.989552319,0.99348563,95.54131627
dog.3483.jpg,362,499,dog,0.097071946,0.549515605,0.613589585,0.973946095,82.32068419
